鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
內湖區,建物,臺北市內湖區陽光街９２巷２５弄９號３樓A室,0.0,住,,,1120412,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680926,16.53,1,0,0,有,無,有,7500,454,,0.0,0,分租，本租賃標的未計入共有部分之分算面積原申報書序號:C1AC11204180002,RPTNMLNLNHIGFCA87CC
中山區,建物,臺北市中山區長春路１７６號８樓,0.0,商,,,1120428,土地0建物1車位0,八層,12,辦公商業大樓,商業用,鋼筋混凝土造,0860925,835.2099999999999,0,0,0,有,有,有,504037,603,,0.0,0,,RPWNMLNLNHIGFCA18CC
中山區,建物,臺北市中山區基湖路１１２巷５８號７樓,0.0,住,,,1120511,土地0建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930428,230.66000000000003,3,3,2,有,有,有,110000,477,坡道平面,37.78,0,,RPPOMLNLNHIGFCA57CC
中山區,建物,臺北市中山區復興北路１７８號１４樓之１之２,0.0,商,,,1120313,土地0建物1車位0,十四層,16,辦公商業大樓,商業用,鋼筋混凝土造,0851205,205.41000000000003,0,0,0,無,有,有,59000,287,,0.0,0,14樓之1+之2 打通租賃 C1AC11203160005,RPSOMLNLNHIGFCA87CC
內湖區,建物,臺北市內湖區成功路二段３２０巷４４號,0.0,住,,,1120417,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0681206,194.64,3,3,2,有,無,有,50000,257,,0.0,0,房屋用途做辦公室使用。租賃期間含免租金裝潢期。原申報書為C1AC11205030014。,RPTOMLNLNHIGFCA97CC
內湖區,建物,臺北市內湖區康寧路三段１６５巷１４弄１６號,0.0,商,,,1120413,土地0建物1車位1,一層,14,店面(店鋪),一般零售業,鋼筋混凝土造,1020506,170.4,0,0,0,無,有,有,46000,270,坡道平面,39.76,0,,RPUOMLNLNHIGFCA08CC
中山區,建物,臺北市中山區林森北路１０７巷６５號七樓之１,0.0,商,,,1120425,土地0建物1車位0,七層,7,辦公商業大樓,一般事務所,鋼筋混凝土造,1010210,80.72,2,2,2,有,有,有,44000,545,,0.0,0,,RPPNMLOLNHIGFCA57CC
中山區,建物,臺北市中山區民權東路二段１３５巷３２號十樓,0.0,住,,,1120425,土地0建物1車位0,十層,10,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030926,63.269999999999996,1,1,1,有,有,有,40000,632,,0.0,0,,RPQNMLOLNHIGFCA67CC
中山區,建物,臺北市中山區林森北路５８７號十二樓之２,0.0,商,,,1120430,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,89.73,1,1,2,有,有,有,55000,613,,0.0,0,,RPRNMLOLNHIGFCA77CC
中山區,建物,臺北市中山區長安東路一段２７號九樓之１,0.0,商,,,1120511,土地0建物0車位0,九層,11,辦公商業大樓,商業用,鋼筋混凝土造,0610605,69.41,0,0,0,無,有,有,35175,507,,0.0,0,本戶為分割出租承租部分含公設計21坪,RPSNMLOLNHIGFCA87CC
中山區,建物,臺北市中山區雙城街１３巷２２號８樓之３,0.0,商,,,1120523,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021231,101.65,1,1,1,有,有,有,50000,492,,0.0,0,,RPPOMLOLNHIGFCA67CC
中山區,建物,臺北市中山區林森北路１０７巷２８號６樓,0.0,商,,,1120512,土地0建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050219,111.78,1,2,1,有,有,有,40000,358,塔式車位,27.95,0,,RPQOMLOLNHIGFCA77CC
中山區,建物,臺北市中山區松江路４３沆１０樓之５,0.0,商,,,1120502,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860521,112.91000000000001,1,1,2,有,有,無,36000,319,,0.0,0,,RPROMLOLNHIGFCA87CC
中山區,建物,臺北市中山區合江街３９號７樓,0.0,住,,,1120511,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070514,83.56,2,1,1,有,有,有,51000,610,,0.0,0,,RPSOMLOLNHIGFCA97CC
內湖區,建物,臺北市內湖區大湖山莊街１９０號５樓之７,0.0,住,,,1120510,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820105,44.69,1,1,1,有,有,有,16500,369,,0.0,0,,RPUOMLOLNHIGFCA18CC
中山區,房地(土地+建物),臺北市中山區北安路６２７號+地下層,0.0,住,,,1120524,土地0建物1車位0,見其他登記事項,5,店面(店鋪),住商用,鋼筋混凝土造,0751103,203.55,0,0,0,無,無,有,90000,442,,0.0,0,,RPVOMLOLNHIGFCA28CC
內湖區,建物,臺北市內湖區環山路二段５０巷４弄３號,0.0,住,,,1120510,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0611115,163.89,4,2,2,有,有,有,60000,366,,0.0,0,,RPWOMLOLNHIGFCA38CC
中山區,建物,臺北市中山區松江路１３３巷５０號四樓之１,0.0,住,,,1120519,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930829,38.41,1,1,1,有,有,有,19000,495,,0.0,0,,RPXOMLOLNHIGFCA48CC
松山區,建物,臺北市松山區民權東路三段１０６巷３弄６５號二樓,0.0,住,,,1120430,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740301,124.06,3,2,2,有,有,有,55000,443,,0.0,0,,RPPNMLOLNHIGFDA67CC
松山區,建物,臺北市松山區八德路二段３４８號四樓之６,0.0,商,,,1120509,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980123,47.5,1,1,1,有,有,有,35000,737,,0.0,0,,RPQNMLOLNHIGFDA77CC
松山區,建物,臺北市松山區三民路８０巷８號５樓之３,0.0,住,,,1120522,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0810413,93.09,2,2,1,有,有,有,20000,215,,0.0,0,社會住宅：國家住宅及都市中心辦理社會住宅包租代管計畫,RPTNMLOLNHIGFDA08CC
松山區,建物,臺北市松山區八德路四段１１７號４樓之１,0.0,住,,,1120516,土地0建物1車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790206,126.73,3,2,2,有,有,無,43000,339,,0.0,0,,RPUNMLOLNHIGFDA18CC
松山區,建物,臺北市松山區南京東路四段１８６號４樓,0.0,商,,,1120519,土地0建物1車位0,四層,14,辦公商業大樓,商業用,鋼筋混凝土造,0730217,160.93,0,1,1,有,有,無,62000,385,,0.0,0,,RPOOMLOLNHIGFDA67CC
松山區,建物,臺北市松山區敦化南路一段５號９樓,0.0,其他,,,1120510,土地0建物1車位0,見其他登記事項,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,253.02,4,1,3,有,有,有,120000,474,,0.0,0,承租期間：5年0個月21天,RPPOMLOLNHIGFDA77CC
文山區,建物,臺北市文山區羅斯福路６段７７號６樓,0.0,商,,,1120501,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790524,129.15,3,2,2,有,有,有,33000,256,,0.0,0,,RPPNMLOLNHIGFAA37CC
中正區,建物,臺北市中正區南昌路二段１１２號四樓之３,0.0,商,,,1120509,土地0建物1車位0,四層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0851127,68.06,2,2,1,有,有,有,30000,441,,0.0,0,,RPQNMLOLNHIGFAA47CC
文山區,建物,臺北市文山區秀明路一段１９巷５弄１４號４樓,0.0,住,,,1120519,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720530,101.9,3,2,2,有,無,有,15000,147,,0.0,0,社會住宅：國家住宅及都市中心辦理社會住宅包租代管計畫,RPRNMLOLNHIGFAA57CC
文山區,建物,臺北市文山區辛亥路七段８４巷７號七樓之３,0.0,住,,,1120509,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891025,92.13,3,2,2,有,有,有,30000,326,,0.0,0,,RPSNMLOLNHIGFAA67CC
文山區,建物,臺北市文山區景興路１８８號２１樓之８,0.0,商,,,1120518,土地0建物1車位0,二十一層,24,套房(1房1廳1衛),住家用,見使用執照,0850104,44.09,1,1,1,有,無,有,16000,363,,0.0,0,,RPTNMLOLNHIGFAA77CC
中正區,建物,臺北市中正區林森北路１號十一樓之１,0.0,商,,,1120428,土地0建物1車位0,十一層,11,辦公商業大樓,一般事務所,鋼筋混凝土造,0950824,58.64,1,1,1,有,有,有,40000,682,,0.0,0,,RPPNMLOLNHIGFBA47CC
大同區,建物,臺北市大同區市民大道一段２０５號十三樓之９,0.0,其他,,,1120510,土地0建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0980724,83.26,1,1,1,有,有,有,50000,601,,0.0,0,,RPQNMLOLNHIGFBA57CC
大同區,建物,臺北市大同區市民大道一段２０３號１４樓之１０,0.0,其他,,,1120429,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0980724,38.269999999999996,1,1,1,有,有,有,35000,915,,0.0,0,,RPSNMLOLNHIGFBA77CC
大同區,建物,臺北市大同區市民大道一段２０１號十二樓之１０,0.0,其他,,,1120428,土地0建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0980724,92.43,2,1,1,有,有,有,50000,541,,0.0,0,,RPWNMLOLNHIGFBA18CC
大同區,建物,臺北市大同區承德路三段６９號三樓,0.0,商,,,1120428,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),第二組多戶住宅（二）集合住宅,鋼筋混凝土造,1070723,94.37,2,1,1,有,有,有,55000,583,,0.0,0,,RPXNMLOLNHIGFBA28CC
大同區,建物,臺北市大同區民生西路１１２號六樓,0.0,商,,,1120428,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020826,89.13,2,1,1,有,有,有,49000,550,,0.0,0,,RPOOMLOLNHIGFBA47CC
大同區,建物,臺北市大同區承德路二段１０９巷２號四樓之６,0.0,住,,,1120429,土地0建物1車位0,四層,19,住宅大樓(11層含以上有電梯),多戶住宅（第二組）（Ｈ２）,鋼骨造,1110718,94.27,2,1,1,有,有,有,75000,796,,0.0,0,,RPQOMLOLNHIGFBA67CC
大同區,建物,臺北市大同區大龍街１０號四樓,0.0,住,,,1120510,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610616,77.73,1,1,1,有,無,有,15000,193,,0.0,0,,RPROMLOLNHIGFBA77CC
萬華區,建物,臺北市萬華區西園路一段５７號三樓,0.0,商,,,1120520,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),辦公室,鋼筋混凝土造,0691114,80.8,2,1,1,有,無,有,24000,297,,0.0,0,,RPSOMLOLNHIGFBA87CC
中正區,建物,臺北市中正區信義路二段６５號六樓之２,0.0,商,,,1120509,土地0建物1車位0,六層,12,辦公商業大樓,商業用,鋼筋混凝土造,0861126,32.7,0,1,1,有,有,有,20000,612,,0.0,0,,RPTOMLOLNHIGFBA97CC
大同區,建物,臺北市大同區大龍街９４號４樓之２,0.0,商,,,1120522,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640723,36.61,1,1,1,有,無,有,16000,437,,0.0,0,,RPUOMLOLNHIGFBA08CC
萬華區,建物,臺北市萬華區艋舺大道１０１號,0.0,其他,,,1120510,土地0建物1車位0,一層,16,店面(店鋪),餐飲業，一般零售業,鋼骨造,1051124,1030.3400000000001,0,0,0,有,無,有,600000,582,,0.0,0,,RPVOMLOLNHIGFBA18CC
大安區,建物,臺北市大安區仁愛路三段３２號七樓,0.0,住,,,1120512,土地0建物1車位0,七層,14,辦公商業大樓,一般事務所,鋼骨造,0931220,336.53999999999996,2,2,1,有,有,有,172300,512,,0.0,0,特殊交易/公司關係戶,RPPNMLOLNHIGFFA87CC
大安區,車位,臺北市大安區光復南路６６０號,0.0,住,,,1120505,土地0建物0車位1,,,其他,,,,50.08,0,0,0,有,有,無,6000,,坡道平面,50.08,6000,,RPQNMLOLNHIGFFA97CC
大安區,建物,臺北市大安區信義路三段１４７巷１７弄１７號二樓之１,0.0,商,,,1120509,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1091126,53.85,2,1,1,有,有,有,30000,557,,0.0,0,租金含管理費。,RPSNMLOLNHIGFFA18CC
大安區,建物,臺北市大安區和平東路二段３４７號１０樓之１,0.0,商,,,1120428,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850930,62.84,1,1,1,有,有,有,16000,255,,0.0,0,,RPVNMLOLNHIGFFA48CC
北投區,建物,臺北市北投區榮華三路２３號三樓,0.0,住,,,1120501,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960521,195.4,3,2,2,有,有,有,95000,486,,0.0,0,,RPPNMLOLNHIGFEA77CC
士林區,建物,臺北市士林區福華路１７４巷７號七樓,0.0,其他,,,1120428,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790829,118.78999999999999,3,2,2,有,無,有,54000,455,,0.0,0,,RPQNMLOLNHIGFEA87CC
士林區,建物,臺北市士林區中山北路六段１５７巷１１號八樓之２,0.0,工,,,1120428,土地0建物1車位0,八層,15,辦公商業大樓,策略性產業（資訊服務業）,鋼筋混凝土造,0971002,102.87,2,2,1,有,有,有,73000,710,,0.0,0,,RPRNMLOLNHIGFEA97CC
士林區,建物,臺北市士林區通河街３２５巷２４之３號,0.0,住,,,1120520,土地0建物1車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0591210,35.97,1,1,1,有,無,有,16000,445,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫。水電費、瓦斯費由承租人負擔。,RPSNMLOLNHIGFEA08CC
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段４０巷３４弄１８號２０樓,0.0,住,,,1120502,土地0建物1車位1,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,185.3,3,1,2,有,有,有,15000,94,坡道平面,57.59,3000,社會住宅：國家住宅及都市中心辦理社會住宅包租代管計畫,RPTNMLOLNHIGFEA18CC
士林區,建物,臺北市士林區德行西路４６號１０樓,0.0,住,,,1120428,土地0建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970502,184.57999999999998,3,2,2,有,有,有,94200,510,坡道平面,0.0,0,,RPVNMLOLNHIGFEA38CC
北投區,建物,臺北市北投區大業路２８０巷９弄１２之１號二樓,0.0,住,,,1120428,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671223,75.36,3,1,1,有,無,有,20000,265,,0.0,0,,RPXNMLOLNHIGFEA58CC
士林區,建物,臺北市士林區中山北路六段７２８巷３號四樓,0.0,住,,,1120428,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0910503,183.08,4,2,2,有,有,有,95000,519,,0.0,0,,RPOOMLOLNHIGFEA77CC
北投區,建物,臺北市北投區珠海路２３號２樓,0.0,商,,,1120511,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,加強磚造,0561123,88.76,2,2,1,有,無,有,10000,113,,0.0,0,,RPQOMLOLNHIGFEA97CC
北投區,建物,臺北市北投區行義路１８６巷１５號２樓,0.0,住,,,1120509,土地0建物1車位1,二層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780131,115.41,3,2,2,有,無,無,21500,186,坡道平面,0.0,0,,RPROMLOLNHIGFEA08CC
中山區,建物,臺北市中山區新生北路二段４０號１０樓之５,0.0,商,,,1120524,土地0建物1車位0,十層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,48.78,1,1,1,有,有,有,30000,615,,0.0,0,,RPOPMLOLNHIGFCA77DC
士林區,建物,臺北市士林區大南路３２５號九樓之１４,0.0,工,,,1120511,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),策略性產業（資訊服務業、剪接錄音工作室）,鋼筋混凝土造,0961205,99.99,0,2,1,有,有,有,33000,330,,0.0,0,租金含管理費。,RPPNMLPLNHIGFEA87CC
北投區,建物,臺北市北投區吉利街１１４號二樓,0.0,住,,,1120524,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621122,117.26,4,1,4,有,無,有,24000,205,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫。水電費由承租人負擔。,RPQNMLPLNHIGFEA97CC
北投區,建物,臺北市北投區明德路１２０號三樓,0.0,住,,,1120523,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650902,83.4,3,2,1,有,無,有,22000,264,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫。水電費由承租人負擔。,RPRNMLPLNHIGFEA08CC
北投區,建物,臺北市北投區立農街一段９號,0.0,住,,,1120522,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0650212,100.16,3,2,2,有,無,有,32000,319,,0.0,0,,RPSNMLPLNHIGFEA18CC
大安區,建物,臺北市大安區羅斯福路二段８３號之７,0.0,商,,,1120412,土地0建物2車位0,見其他登記事項,15,店面(店鋪),一般零售業甲組（不含日用百貨）,鋼骨造,1101028,366.54,0,0,0,無,有,無,268000,731,,0.0,0,原申報書序號：C1AF11204270005另有出租地址:羅斯福路二段83號之8,RPPNMLPLNHIGFFA97CC
大安區,建物,臺北市大安區復興南路二段２００號,0.0,商,,,1120427,土地0建物1車位0,一層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820407,73.14999999999999,0,0,0,無,有,無,80000,1094,,0.0,0,,RPQNMLPLNHIGFFA08CC
大安區,建物,臺北市大安區忠孝東路四段２０９號１０樓,0.0,商,,,1120518,土地0建物2車位0,十層,12,辦公商業大樓,辦公室,鋼筋混凝土造,0731116,434.53999999999996,4,1,0,有,有,無,341000,785,,0.0,0,本租約為兩個建物一起承租門牌地址為:台北市大安區忠孝東路四段209號10樓及10樓之1及10樓之2其中台北市大安區忠孝東路四段209號10樓之1及10樓之2的所有權狀已經合併為一張.,RPRNMLPLNHIGFFA18CC
大同區,建物,臺北市大同區重慶北路三段９巷１４號４樓,0.0,住,,,1120523,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721014,80.19,3,2,1,有,無,有,15000,187,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫。水電費、瓦斯費由承租人負擔。,RPSNMLPLNHIGFBA87CC
萬華區,房地(土地+建物),臺北市萬華區萬大路４８６巷３７弄１６號４樓,16.25,住,,,1120521,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0580213,47.7,0,0,0,無,有,有,14000,294,,0.0,0,,RPVNMLPLNHIGFBA18CC
萬華區,建物,臺北市萬華區長泰街１５６巷５號二樓,0.0,住,,,1120520,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640917,68.36,2,1,1,有,無,無,17000,249,,0.0,0,,RPWNMLPLNHIGFBA28CC
萬華區,建物,臺北市萬華區雙園街１８巷９號四樓,0.0,商,,,1120524,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620511,42.07,1,1,1,有,無,有,18000,428,,0.0,0,,RPXNMLPLNHIGFBA38CC
萬華區,建物,臺北市萬華區青年路１７８巷７０號五樓之２,0.0,住,,,1120418,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640523,37.41,2,1,1,有,無,有,12000,321,,0.0,0,社會住宅包租代管第三期計畫，原待租租金為13400，打九折後租金為12000，原申報書序號C1AB11204210002,RPQOMLPLNHIGFBA77CC
大同區,建物,臺北市大同區承德路二段８１號３樓,0.0,商,,,1120417,土地0建物1車位0,三層,16,辦公商業大樓,商業用,鋼筋混凝土造,0820914,275.82,0,0,0,無,無,無,120000,435,,0.0,0,,RPROMLPLNHIGFBA87CC
萬華區,房地(土地+建物)+車位,臺北市萬華區長沙街二段１４８號９樓之１,16.86,商,,,1120415,土地1建物1車位1,九層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080304,137.07,2,1,1,有,無,有,35000,255,坡道平面,43.21,0,,RPTOMLPLNHIGFBA08CC
大同區,建物,臺北市大同區民生西路２９０號４樓,0.0,商,,,1120418,土地0建物1車位0,四層,10,辦公商業大樓,商業用,鋼筋混凝土造,0800712,286.15000000000003,0,0,0,無,有,無,97000,339,,0.0,0,,RPUOMLPLNHIGFBA18CC
文山區,建物,臺北市文山區木柵路四段１４９巷２１號七樓,0.0,商,,,1120518,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0981130,159.06,3,2,2,有,有,有,35100,221,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。水電瓦斯費及每月管理費4812元皆由承租人負擔。,RPPNMLPLNHIGFAA47CC
松山區,車位,臺北市松山區敦化北路１５５巷１００弄６號門牌房屋地下一、二層,0.0,住,,,1120518,土地0建物0車位1,,17,其他,停車空間,鋼筋混凝土造,0881022,40.11,0,0,0,有,有,無,5500,,坡道平面,40.11,5500,租金含管理費。,RPPNMLPLNHIGFDA77CC
松山區,建物,臺北市松山區民生東路三段１２８號１４樓,0.0,商,,,1120425,土地0建物1車位0,十四層,14,辦公商業大樓,商業用,鋼筋混凝土造,0751129,531.32,9,1,0,有,有,有,325500,613,,0.0,0,,RPQNMLPLNHIGFDA87CC
松山區,建物,臺北市松山區南京東路三段 ２５６ 巷 １３ 號二樓之 ２,0.0,商,,,1120512,土地0建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860512,44.36,2,1,1,有,有,有,26000,586,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。水電瓦斯費及每月管理費 1210 元皆由承租人負擔。,RPRNMLPLNHIGFDA97CC
信義區,建物,臺北市信義區松隆路１２３巷３１號三樓,0.0,住,,,1120508,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,141.23,4,2,2,有,無,無,35000,248,,0.0,0,,RPSNMLPLNHIGFDA08CC
松山區,建物,臺北市松山區南京東路五段３０７號,0.0,商,,,1120502,土地0建物1車位0,全,3,透天厝,,加強磚造,,313.2,0,0,0,無,無,無,170000,543,,0.0,0,,RPTNMLPLNHIGFDA18CC
松山區,建物,臺北市松山區南京東路四段１７號４樓之２,0.0,商,,,1120414,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,62.21,2,1,2,有,有,無,19350,311,,0.0,0,,RPUNMLPLNHIGFDA28CC
信義區,建物,臺北市信義區莊敬路１７８巷１８號十二樓,0.0,住,,,1120516,土地0建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870429,177.69,3,2,2,有,有,有,43000,242,坡道平面,0.0,0,租金含管理費。車位面積無法分算。,RPVNMLPLNHIGFDA38CC
南港區,建物,臺北市南港區南港路１段１０５號５樓,0.0,商,,,1120504,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730828,57.1,2,1,1,有,無,有,11000,193,,0.0,0,加入臺北市社會住宅包租代管第3期計畫,RPWNMLPLNHIGFDA48CC
內湖區,建物,臺北市內湖區民權東路六段１２３巷４３弄３８號,0.0,住,,,1120514,土地0建物1車位1,全,4,透天厝,集合住宅、停車空間,鋼筋混凝土造,0870923,217.14,4,3,3,有,有,有,70000,322,一樓平面,15.0,0,租金含管理費。,RPPNMLPLNHIGFCA67CC
中山區,建物,臺北市中山區中山北路二段１３７巷１號五樓之１２,0.0,商,,,1120523,土地0建物1車位0,五層,6,套房(1房1廳1衛),商業用,鋼筋混凝土造,0670427,27.68,1,0,1,有,有,有,21000,759,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫。水電費及每月管理費580元皆由承租人負擔。,RPQNMLPLNHIGFCA77CC
中山區,建物,臺北市中山區新生北路二段６８巷８號４樓之１０,0.0,商,,,1120427,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050602,67.78999999999999,2,1,1,有,無,無,65000,959,,0.0,0,,RPRNMLPLNHIGFCA87CC
內湖區,建物,臺北市內湖區內湖路一段２８５巷６９弄１３２號四樓,0.0,住,,,1120524,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720331,88.58,3,2,2,有,無,有,26000,294,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫。水電費由承租人負擔。,RPSNMLPLNHIGFCA97CC
內湖區,建物,臺北市內湖區行善路２５巷１弄２號五樓,0.0,住,,,1120506,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870506,124.08,3,1,2,有,有,有,29000,234,,0.0,0,本案僅建物部份屬國家住宅及都市更新中心辦理社會住宅包租代管增辦第3期計畫，另有管理費由承租人負擔,RPTNMLPLNHIGFCA08CC
中山區,建物,臺北市中山區八德路二段５９之１號,0.0,住,,,1120515,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0690916,63.25,0,0,0,無,無,無,78000,1233,,0.0,0,,RPUNMLPLNHIGFCA18CC
中山區,建物,臺北市中山區中山北路二段５９巷４５號４樓之５,0.0,商,,,1120420,土地0建物1車位0,四層,16,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0880928,39.019999999999996,2,1,1,有,有,有,25000,641,,0.0,0,,RPVNMLPLNHIGFCA28CC
中山區,建物,臺北市中山區中山北路一段８３巷１２號４樓之３,0.0,商,,,1120321,土地0建物1車位0,四層,18,套房(1房1廳1衛),一般事務所,鋼骨造,1110303,71.8,1,1,1,有,有,有,56000,780,,0.0,0,,RPWNMLPLNHIGFCA38CC
內湖區,建物,臺北市內湖區南京東路六段４５１巷５７號六樓之７,0.0,其他,,,1120520,土地0建物1車位0,六層,14,辦公商業大樓,商業用,鋼筋混凝土造,0971205,84.34,1,1,1,有,有,有,33000,391,,0.0,0,租賃範圍不含車位，已扣除車位面積。,RPXNMLPLNHIGFCA48CC
中山區,車位,臺北市中山區大直街１５號二樓門牌房屋地下三層,0.0,住,,,1120517,土地0建物0車位1,,14,其他,停車空間,鋼筋混凝土造,0890801,45.540000000000006,0,0,0,有,有,無,4000,,坡道平面,45.53,4000,,RPOOMLPLNHIGFCA67CC
中山區,建物,臺北市中山區林森北路８５巷６６弄２號３樓之５,0.0,商,,,1120505,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730804,39.19,1,1,1,有,無,有,12000,306,,0.0,0,加入臺北市社會住宅包租代管第2期計畫,RPPNMLQLNHIGFCA77CC
